commit,testscript,usingtime,usingbytes,usinggc,usingallocs,drawtime,drawbytes,drawgc,drawallocs
ec2e1a30,hvabline_docs.jl,8.656808772,839373214,0.349631555,14056169,10.314665839,1357364646,0.671921269,25520402
ec2e1a30,issue98.jl,8.706911194,839360046,0.350378174,14056170,32.155156398,4252364131,2.034910787,79568370
ec2e1a30,issue106.jl,8.724147072,839356702,0.345457723,14056169,34.530271854,4415064453,2.428835984,82362791
ec2e1a30,issue120.jl,8.522975656,839360926,0.344954593,14056169,32.800195706,4267332372,2.470801584,79563030
ec2e1a30,issue177.jl,8.530821176,839356702,0.34778291,14056169,39.206082471,4985927742,2.263665211,93108910
ec2e1a30,issue509.jl,8.478549591,839374382,0.347713914,14056170,34.379857171,4504862520,2.089286825,84116065
ec2e1a30,issue846.jl,8.533027439,839378734,0.346305772,14056170,33.267211657,4237120278,2.361607406,79236923
ec2e1a30,issue723.jl,8.71091542,839360046,0.346773375,14056170,39.6103837,4905249646,2.76510016,91354111
ec2e1a30,issue860.jl,8.595101967,839360926,0.347331334,14056169,10.496897163,1373782526,0.648011514,25903932
ec2e1a30,issue871.jl,8.899803168,839358878,0.359785952,14056169,32.284325048,4269894759,2.043723022,79895375
ec2e1a30,issue882.jl,8.677015506,839375550,0.345920422,14056171,38.814453914,5110818262,2.383271567,95289398
ec2e1a30,issue961.jl,8.511420371,839358878,0.342230518,14056169,34.578955824,4501475781,2.150735513,84259623
ec2e1a30,issue975.jl,8.470446433,839360926,0.345927087,14056169,44.057154777,5835543976,3.02579863,108770964
ec2e1a30,issue986.jl,8.674605446,839358878,0.350265051,14056169,33.31254208,4432685129,2.093684677,83002483
ec2e1a30,issue996.jl,8.724279039,839373214,0.345070662,14056169,35.111484187,4548497641,2.138858158,84937110
ec2e1a30,issue997.jl,8.565712325,839356702,0.344429586,14056169,12.718034946,1639054358,0.775348084,30668899
ec2e1a30,issue1004.jl,8.506640023,839373214,0.348575218,14056169,35.541929965,4630985831,2.137614216,86459002
ec2e1a30,issue1005.jl,8.615722739,839373214,0.350361714,14056169,38.621572601,4933194086,2.639315571,92106989
ec2e1a30,issue1066.jl,8.576343409,839357870,0.346422429,14056170,35.24300839,4719983537,2.198797289,88319637
ec2e1a30,issue1125.jl,8.538266153,839356702,0.341172634,14056169,10.271529232,1359744445,0.670831573,25524418
ec2e1a30,jitter.jl,8.52604404,839378734,0.347408826,14056170,33.273836647,4295910343,2.461899234,80080682
ec2e1a30,keys_with_punctuation.jl,8.612076597,839356702,0.350573694,14056169,36.488884363,4775167428,2.212593023,89139983
ec2e1a30,lab_gradient.jl,8.502749948,839375390,0.338425951,14056169,9.953414997,1336730977,0.663713543,25252365
ec2e1a30,label_size.jl,8.534627172,839357870,0.346333075,14056170,11.427248567,1500723667,0.715080208,28239555
ec2e1a30,labels_corners.jl,8.53359746,839360046,0.348334844,14056170,11.399653919,1514160987,0.718079173,28508870
ec2e1a30,labels.jl,8.448359932,839360926,0.341245441,14056169,36.757258542,4939304877,2.343126465,102451142
ec2e1a30,layer_data.jl,8.540220974,839358878,0.346372607,14056169,32.913570676,4271316738,2.408222975,79800425
ec2e1a30,layer_guide.jl,8.631458838,839356702,0.347286823,14056169,32.156013063,4280317914,2.016079502,80068029
ec2e1a30,layer_leak.jl,8.370290319,839360046,0.344111184,14056170,39.234532544,5090707544,2.385256877,95065108
ec2e1a30,layer_order.jl,8.526526361,839356702,0.345925362,14056169,32.287775061,4277103850,2.035593052,80075432
ec2e1a30,layer_point_default.jl,8.710225263,839358878,0.340867279,14056169,32.04056228,4289232855,2.016107363,80239217
ec2e1a30,layer_themes.jl,8.587769115,839375550,0.349190706,14056171,32.123241808,4235370666,2.021660274,79235654
ec2e1a30,layered_subplots.jl,8.638938965,839357870,0.349277919,14056170,34.822912247,4585134554,2.181196587,85986292
ec2e1a30,levels.jl,8.6830657,839379614,0.353216564,14056169,33.202487362,4440933041,2.095052341,82934481
ec2e1a30,line_histogram.jl,8.593017075,839360046,0.349239407,14056170,39.798815254,5018263339,2.768695564,93686852
ec2e1a30,line_linestyle.jl,8.647587682,839357870,0.350892417,14056170,9.325368117,1282145859,0.52319053,24222104
ec2e1a30,log10_scale_range.jl,8.664575847,839358878,0.356552606,14056169,31.857296933,4289339465,2.015367003,80230682
ec2e1a30,matrix_lines.jl,8.595984636,839374382,0.338431475,14056170,35.303421253,4592959354,2.165221457,85638306
ec2e1a30,multi_geom_layer.jl,8.519685348,839356702,0.353698574,14056169,36.888557071,4875688373,2.336591893,91087049
ec2e1a30,multicolumn_colorkey.jl,8.432178804,839374382,0.344203017,14056170,37.935039739,4770382365,2.598134202,88759536
ec2e1a30,nan_skipping.jl,8.588086852,839360046,0.342485396,14056170,36.851510325,4866367979,2.254049953,91002259
ec2e1a30,negative_positive_stacked_bar.jl,8.485755454,839379614,0.345742231,14056169,11.637078266,1548153284,0.709924785,29159173
ec2e1a30,negative_stacked_bar.jl,8.54021256,839357870,0.34814143,14056170,10.383490344,1358441420,0.680796876,25622810
ec2e1a30,noticks.jl,8.475987265,839358878,0.348353002,14056169,28.555017905,3952343666,1.917853821,73965432
ec2e1a30,ordered_line.jl,8.43228689,839363102,0.346536056,14056169,32.493437133,4323583040,2.094167877,80796091
ec2e1a30,percent.jl,8.55960395,839360046,0.346504065,14056170,32.927897461,4368918085,2.082352122,81705493
ec2e1a30,point_color_categorical.jl,8.727269745,839360926,0.346901879,14056169,36.434699089,4777882826,2.213146323,89176678
ec2e1a30,point_color_explicit.jl,8.61717625,839361214,0.348365424,14056171,32.028865839,4247863644,2.05154276,79396618
ec2e1a30,point_color_numerical.jl,8.569364171,839364270,0.347273291,14056170,34.734465952,4566305886,2.1837418,85186459
ec2e1a30,point_color_shape_size.jl,8.655372916,839363262,0.347667996,14056171,35.956088812,4724196941,2.226837364,88135411
ec2e1a30,point_shape_categorical.jl,8.567369886,839357870,0.346269841,14056170,36.271152032,4776134916,2.2033706,89176378
ec2e1a30,point_shape_coord.jl,8.562871993,839358878,0.348598649,14056169,9.778174158,1345695034,0.54653342,25403315
ec2e1a30,point_shape_explicit.jl,8.536708738,839357870,0.359557565,14056170,36.045712961,4788780863,2.195069387,89362082
ec2e1a30,point_shape_numerical.jl,8.557140148,839373214,0.34869098,14056169,36.984145339,4832049631,2.230948824,90182334
ec2e1a30,point_size_categorical.jl,8.600760876,839357870,0.344416904,14056170,32.360501236,4335020958,2.063546919,81089936
ec2e1a30,point_size_explicit.jl,8.621861944,839373214,0.355782464,14056169,31.974311089,4303112073,2.011954516,80457452
ec2e1a30,point_size_numerical.jl,8.63773512,839356702,0.353226722,14056169,32.114987923,4291472002,2.0374579,80216959
ec2e1a30,polygon.jl,8.473306959,839374382,0.346380479,14056170,33.021264958,4402724318,2.075205657,82376242
ec2e1a30,points.jl,8.601022196,839375390,0.34522353,14056169,32.991751148,4212721603,2.394560531,78608551
ec2e1a30,raster.jl,8.460466022,839357870,0.34310383,14056170,36.243215368,4501757935,2.547713284,83964259
ec2e1a30,rectbin.jl,8.798379718,839374382,0.347023143,14056170,9.710036296,1320523653,0.535637489,24930666
ec2e1a30,ribbon.jl,8.449293649,839356702,0.346794606,14056169,35.303379718,4568297540,2.517725641,85318831
ec2e1a30,rug.jl,8.70233983,839360926,0.349146993,14056169,33.058867048,4417040512,2.088507762,82556553
ec2e1a30,scale_alpha_continuous.jl,8.581763762,839365150,0.344638858,14056169,10.108227625,1351691249,0.663555324,25519798
ec2e1a30,scale_color_asinh.jl,8.59888166,839378606,0.3475107,14056170,34.78381943,4572253453,2.157717206,85315837
ec2e1a30,scale_alpha_discrete.jl,8.579579277,839373214,0.351204004,14056169,13.579788061,1720395058,0.866880167,32341722
ec2e1a30,scale_color_continuous_colormap.jl,8.559509819,839363102,0.344702295,14056169,34.293551712,4431891614,2.102256079,82762508
ec2e1a30,scale_color_log.jl,8.867238565,839356702,0.357348484,14056169,34.57993767,4568888320,2.121531627,85257413
ec2e1a30,scale_color_log2.jl,8.629371107,839368494,0.3387105,14056170,34.912435604,4568638624,2.160152824,85254262
ec2e1a30,scale_color_log10.jl,8.597646999,839379614,0.34608433,14056169,34.805495044,4568631792,2.152026392,85254166
ec2e1a30,scale_color_sqrt.jl,8.732812525,839374382,0.359453896,14056170,34.542178642,4568817016,2.142322788,85250393
ec2e1a30,shape_hvline.jl,8.543658228,839358878,0.346438133,14056169,11.39409127,1521192089,0.712524391,28641750
ec2e1a30,single_boxplot.jl,8.650254435,839356702,0.345892228,14056169,35.309654913,4729740730,2.21215685,88524643
ec2e1a30,single_datetime.jl,8.695656311,839358878,0.352546565,14056169,32.749772601,4397025826,2.06897783,82233251
ec2e1a30,single_violin.jl,8.490738568,839376558,0.344124165,14056170,34.686859798,4657813359,2.159108308,87043306
ec2e1a30,smooth_lm.jl,8.539724884,839373214,0.340268947,14056169,40.190111394,5483582594,2.670769362,102351695
ec2e1a30,spy.jl,8.61311517,839357870,0.344480196,14056170,33.856081829,4436544300,2.093522005,82826508
ec2e1a30,stacked_continuous_histogram.jl,8.584001367,839356702,0.35161407,14056169,39.292727166,4973798884,2.742910987,92974243
ec2e1a30,stacked_discrete_histogram.jl,8.672372125,839357870,0.358237855,14056170,39.684188963,4997333773,2.727033216,93450023
ec2e1a30,stacked_discrete_histogram_horizontal.jl,8.545359373,839377438,0.342808733,14056169,39.305030266,4981724610,2.710487878,93085862
ec2e1a30,stat_binmean.jl,8.742820917,839378606,0.352219162,14056170,12.119505736,1539626282,0.783696574,28922686
ec2e1a30,stat_qq.jl,8.442557878,839357870,0.347848559,14056170,9.712048953,1335707114,0.662263059,24966643
ec2e1a30,stat_dodge.jl,8.634811636,839358878,0.350604775,14056169,13.210862742,1629219068,0.810039619,30618339
ec2e1a30,static_label_layout.jl,8.730137512,839356702,0.352393493,14056169,9.655157209,1315923204,0.663320389,24860693
ec2e1a30,stat_smooth.jl,8.684974469,839356702,0.349580828,14056169,48.522818261,6122727033,3.285604303,113948967
ec2e1a30,step.jl,8.61512523,839365150,0.353031829,14056169,39.748037914,4987225205,2.838406504,92954704
ec2e1a30,subplot_categorical_bar.jl,8.874581739,839359038,0.360717876,14056171,34.995333924,4521697605,2.197297362,84803750
ec2e1a30,subplot_grid.jl,8.490684864,839358878,0.342340386,14056169,37.404976441,4776128553,2.713960125,89519193
ec2e1a30,subplot_grid_free_axis.jl,8.542794013,839373214,0.336586321,14056169,38.158050114,4830641526,2.782555039,90562608
ec2e1a30,subplot_grid_free_y_1.jl,8.441339302,839356702,0.337970585,14056169,35.526614647,4554792446,2.538560558,84754853
ec2e1a30,subplot_grid_smooth.jl,8.480226668,839357870,0.343685667,14056170,41.670171917,5538249296,2.732438423,103679482
ec2e1a30,subplot_grid_free_y_2.jl,8.630770226,839374382,0.342372152,14056170,41.846375764,5215008989,2.817476091,97783892
ec2e1a30,subplot_grid_histogram.jl,8.474465,839356702,0.345095537,14056169,35.098014423,4467363480,2.551307213,83840494
ec2e1a30,subplot_layer_data.jl,8.851068105,839356702,0.352100248,14056169,34.646541143,4555481811,2.187110091,85427699
ec2e1a30,subplot_scales.jl,8.530313536,839356702,0.346504188,14056169,39.664973024,5167680603,2.404258024,96731122
ec2e1a30,subplot_layers.jl,8.541950266,839356702,0.345106506,14056169,43.500795056,5711575136,2.994914556,106863080
ec2e1a30,Theme_plot_padding.jl,8.52249655,839375390,0.344366825,14056169,10.06543688,1365212503,0.566993918,25750865
ec2e1a30,timeseries_colorful.jl,8.788167713,839364270,0.356995214,14056170,38.553181501,4886982581,2.707808188,91114408
ec2e1a30,timeseries_day.jl,8.556639674,839373214,0.345283419,14056169,34.083597809,4437507281,2.243267659,82753145
ec2e1a30,timeseries_month.jl,8.483514278,839376558,0.345247583,14056170,34.463238404,4434246138,2.516962569,82725677
ec2e1a30,timeseries_year_1.jl,8.490202304,839377438,0.344208355,14056169,34.413968831,4430805636,2.559324071,82675632
ec2e1a30,timeseries_year_2.jl,8.636133138,839374382,0.355616554,14056170,34.722236468,4425584852,2.494007991,82560612
ec2e1a30,title.jl,8.521625677,839380782,0.350670407,14056170,9.788537388,1327170032,0.642196158,25066183
ec2e1a30,timeseries_year_3.jl,8.511487015,839373214,0.347415094,14056169,34.380350904,4437771570,2.548093883,82798242
ec2e1a30,unitful_basic.jl,8.700284438,839360926,0.346743217,14056169,16.840431065,1978475549,0.980249366,37094755
ec2e1a30,unitful_color.jl,8.53902194,839375390,0.339719137,14056169,12.529787183,1568864113,0.806743673,29527204
ec2e1a30,unitful_geoms.jl,8.477572679,839380782,0.3389474,14056170,13.789911522,1688425879,0.767425685,31751096
ec2e1a30,vector.jl,8.60364477,839376558,0.348079328,14056170,9.97859526,1312483968,0.643630808,24715726
ec2e1a30,vstack.jl,8.43946247,839357870,0.338225945,14056170,9.794672082,1327365466,0.682502445,24944796
ec2e1a30,violin.jl,8.565530342,839360926,0.34232821,14056169,42.581347841,5354534672,3.095503009,99889468
ec2e1a30,vstack_empty_args.jl,8.533824974,839356702,0.346374221,14056169,9.16186276,1254694491,0.636444855,23737028
ec2e1a30,vstack_empty_vector.jl,8.55448827,839374382,0.345318046,14056170,8.343683115,1254835037,0.575319934,23737340
ec2e1a30,wide_form.jl,8.550122187,839362094,0.347450984,14056170,32.395915855,4846108971,2.543708751,90274520
a5394977,array_aesthetics.jl,19.571491515,872350347,0.387688273,14670092,31.289975345,4142373140,2.190908579,77844654
a5394977,aspect_ratio.jl,19.464202909,872352011,0.394044779,14670087,32.239085787,4246435163,2.004336022,79737636
a5394977,array_of_arrays.jl,19.635008505,872350347,0.384401887,14670092,35.727186983,4616524368,2.156686272,86496170
a5394977,auto_enumerate.jl,8.670712003,839476750,0.34498916,14057890,33.776972846,4451719804,2.077877206,83597049
a5394977,beeswarm.jl,8.65878318,839508606,0.350365364,14057889,31.761420976,4005394266,2.309039711,75324551
a5394977,boxplot.jl,8.387675818,839495438,0.335489578,14057890,36.322715665,4635642473,2.645795262,87083292
a5394977,boxplot_no_aesy.jl,8.480353582,839481982,0.345033142,14057889,33.216816366,4325634374,2.450740027,81208087
a5394977,color_bar.jl,8.410074125,839477758,0.336365286,14057889,12.283487468,1629962265,0.748968372,30615429
a5394977,boxplot_nonstandard.jl,8.778203468,839483150,0.355620361,14057890,35.701805997,4519693208,2.61168772,84843866
a5394977,colored_boxplot.jl,8.645653618,839475582,0.35545556,14057889,12.216643695,1544843346,0.845019614,29101457
a5394977,colored_ribbon.jl,8.553746831,839493262,0.347338442,14057890,38.030671626,4791995907,2.679397592,89701329
a5394977,colored_points.jl,8.817601748,839492094,0.354775008,14057889,36.236837779,4517616720,2.631716846,84559289
a5394977,colored_smooth_lm.jl,8.546603789,839481982,0.349067174,14057889,43.411122726,5744691787,2.825966307,107472162
a5394977,colorful_hist.jl,8.459743232,839475582,0.341252699,14057889,37.760753574,4744855372,2.600838273,89312140
a5394977,colorful_density.jl,8.526168684,839478926,0.345954824,14057890,40.107716937,5111191143,2.774586322,95695330
a5394977,continuous_color_scale_range.jl,8.738712854,839478926,0.349229707,14057890,33.341413203,4363931646,2.084220174,81817554
a5394977,continuous_scale_range.jl,8.61022752,839476750,0.344178863,14057890,30.702568738,4082703322,1.989412581,76767104
a5394977,contour_color_none.jl,8.566243599,839495438,0.3423023,14057890,31.752904237,4172858026,2.038468143,78338211
a5394977,contour_dataframe.jl,8.587958509,839480094,0.356841112,14057891,39.605575303,5033311835,2.80512463,94775635
a5394977,contour_function.jl,8.486330904,839495438,0.343621273,14057890,35.792985131,4652478058,2.168378942,87264049
a5394977,contour_layers.jl,8.446065225,839485198,0.339811007,14057890,37.683829289,4915529468,2.322982625,92342758
a5394977,contour_matrix.jl,8.489240283,839475582,0.344393107,14057889,35.273318349,4591168490,2.154684118,86071910
a5394977,coord_limits.jl,8.568149788,839492094,0.345395607,14057889,9.555013776,1270071655,0.663882176,24023702
a5394977,custom_themes.jl,8.415340146,839497486,0.339963092,14057890,30.842791244,3960121487,2.249960434,74290918
a5394977,date_bar.jl,8.574033118,839475582,0.349504364,14057889,31.642603503,4217423845,1.992635377,79296992
a5394977,density2d.jl,8.560992487,839494270,0.344040171,14057889,37.666268596,4998316983,2.383828606,93365474
a5394977,density.jl,8.431526306,839478926,0.338926008,14057890,37.645431359,4790896384,2.56088172,89963540
a5394977,density_dark.jl,8.515412653,839479806,0.345229653,14057889,0.240712529,49379364,0.013934985,1099318
a5394977,discrete_bar.jl,8.525982039,839492094,0.343352596,14057889,32.40682655,4131376013,2.354627279,77717580
a5394977,discrete_bar_horizontal.jl,8.529036239,839478926,0.342924372,14057890,32.517262776,4130953472,2.365987705,77703463
a5394977,discrete_bar_horizontal_spacing.jl,8.334760166,839496318,0.342502144,14057889,32.319961713,4131448444,2.360814987,77723589
a5394977,discrete_color_hue.jl,8.568166574,839493262,0.34556109,14057890,35.244989243,4559294428,2.124686868,85438500
a5394977,discrete_color_manual.jl,8.513084414,839479934,0.343399077,14057889,36.990869213,4745718843,2.182393939,88984826
a5394977,discrete_histogram.jl,8.503685252,839494270,0.339280403,14057889,9.208359566,1277857440,0.572762344,24186221
a5394977,ellipse.jl,8.592598212,839483150,0.350993288,14057890,9.507248514,1279416441,0.575044608,24165658
a5394977,dodged_discrete_histogram.jl,8.536028454,839476750,0.346004213,14057890,37.809090066,4741076210,2.681170208,88954101
a5394977,dodged_discrete_histogram_horizontal.jl,8.513017084,839477918,0.349836797,14057891,38.112298665,4748686176,2.729280411,89058781
a5394977,explicit_number_format.jl,8.520929664,839477918,0.345081,14057891,30.5951936,4085466851,1.975686848,76797218
a5394977,errorbar.jl,8.663304259,839475582,0.347347736,14057889,36.93550824,4789458543,2.2429368,89919422
a5394977,explicit_subplot_titles.jl,8.428677394,839492094,0.34974735,14057889,33.368836475,4370185996,2.091524251,82279916
a5394977,explicit_xy_ticks.jl,8.769713982,839475582,0.351902458,14057889,30.497986081,4070962007,1.992644981,76547692
a5394977,function_explicit_colors.jl,8.447203337,839476750,0.345946161,14057890,36.852558962,4789692046,2.191159634,89725793
a5394977,function_layers.jl,8.490355191,839475582,0.348101103,14057889,40.454038345,5053566540,2.908317409,94578442
a5394977,function_plots.jl,8.656762343,839476750,0.34419087,14057890,37.703253478,4920092363,2.271359261,92259423
a5394977,grid_line_style.jl,8.689997312,839476750,0.354106231,14057890,31.227945585,4005688405,2.277178895,75140110
a5394977,gridstack.jl,8.565247357,839475582,0.344318819,14057889,9.58699638,1310729624,0.608872756,24770000
a5394977,gridstack_empty_args.jl,8.627313738,839493262,0.347821935,14057890,9.048999543,1253395479,0.590545905,23708047
a5394977,Guide_colorkey.jl,8.517977808,839480974,0.340275225,14057890,35.254074264,4583158654,2.159876852,85971784
a5394977,Guide_shapekey.jl,8.657426605,839494270,0.357453046,14057889,14.109575414,1812637213,0.799335281,340546636
a5394977,hair.jl,8.875024264,839480094,0.356509022,14057891,9.777914541,1302834602,0.623440287,24621354
a5394977,hexbin.jl,8.659072079,839493262,0.355820713,14057890,32.803475805,4228213935,2.079505175,7982158359654
a5394977,histogram2d.jl,8.489840934,839496318,0.338862226,14057889,34.139300525,4312062005,2.121993902,80790423
a5394977,histogram2d_discrete.jl,8.607727098,839495438,0.34867203,14057890,35.92914081,4495135961,2.586319113,84278601
a5394977,histogram2d_explicit_bins.jl,8.539229967,839476750,0.345890239,14057890,34.177023291,4311160189,2.121510134,80782155
a5394977,histogram_density.jl,8.539017507,839477758,0.34077229,14057889,37.430071878,4750483440,2.590282875,89462324
a5394977,histogram_explicit_bins.jl,8.482838604,839479806,0.344791619,14057889,31.216015025,4021489724,2.295336128,75595060
a5394977,histogram_errorbar.jl,8.639807296,839493262,0.348721281,14057890,33.559593443,4216247302,2.47636458,79209246
a5394977,histogram_limits.jl,8.495085228,839478926,0.342650021,14057890,9.412545643,1285967728,0.588932711,24313392
a5394977,hstack_empty_args.jl,8.454747058,839475582,0.344293508,14057889,9.099795642,1255212839,0.611447914,23744858
a5394977,hstack.jl,8.76715137,839475582,0.352081181,14057889,9.959596392,1323580341,0.607047646,24953191
a5394977,hstack_empty_vector.jl,8.546021891,839493262,0.347834508,14057890,9.145188838,1255245337,0.632934556,23745320
a5394977,hvabline.jl,8.83069186,839479806,0.355201474,14057889,9.668846295,1323303963,0.635919782,24994191
a5394977,hvabline_dates.jl,8.63972231,839479806,0.343569454,14057889,11.404349916,1497334580,0.683091145,28212115
a5394977,issue82.jl,8.456059823,839492094,0.351010632,14057889,32.0251254,4173574964,2.325894027,78432880
a5394977,hvabline_docs.jl,8.538481799,839483150,0.347537375,14057890,10.333850696,1358206177,0.627433645,25528631
a5394977,issue98.jl,8.552872003,839475582,0.355068815,14057889,30.702820977,4049550712,1.951641706,76186937
a5394977,issue106.jl,8.765370423,839480974,0.349644955,14057890,33.12766262,4212706557,2.309772739,78984375
a5394977,issue177.jl,8.404283757,839477758,0.340760225,14057889,38.231271929,4799974002,2.668760485,90016405
a5394977,issue120.jl,8.393641036,839475582,0.342566307,14057889,31.509449194,4062593162,2.374353934,76139673
a5394977,issue509.jl,8.513247357,839493262,0.342384653,14057890,32.998467748,4303770611,1.965144745,80715571
a5394977,issue846.jl,8.540323285,839493262,0.339227669,14057890,31.627343839,4034214242,2.269260784,75831719
a5394977,issue723.jl,8.767465059,839477758,0.35754547,14057889,38.301171655,4702438163,2.680150041,87943072
a5394977,issue860.jl,8.647852243,839477758,0.35448725,14057889,10.326140657,1374310580,0.625353688,25903854
a5394977,issue871.jl,8.847548089,839484318,0.355052313,14057891,30.955638702,4067692060,1.955600506,76511998
a5394977,issue882.jl,8.542744693,839493262,0.342886102,14057890,37.236040559,4908299257,2.278489567,91908750
a5394977,issue961.jl,8.502306905,839477758,0.347153886,14057889,33.181773629,4305119573,2.053392558,80938996
a5394977,issue975.jl,8.49718886,839480974,0.341279601,14057890,42.827101771,5630879067,2.915600033,105344961
a5394977,issue986.jl,8.555432463,839477758,0.341238244,14057889,31.780104199,4228542148,2.067013226,79594693
a5394977,issue996.jl,8.572964939,839476750,0.342483745,14057890,33.759767557,4347471443,2.12363005,81549096
a5394977,issue1004.jl,8.437089887,839475582,0.344160048,14057889,34.189933333,4428818933,2.072200693,83081709
a5394977,issue997.jl,8.561462225,839475582,0.339639811,14057889,12.578640165,1638703735,0.768259701,30668781
a5394977,issue1005.jl,8.581237548,839476750,0.343713633,14057890,37.693787986,4737006976,2.72357601,88807466
a5394977,issue1066.jl,8.516355099,839475582,0.345038375,14057889,33.736442513,4517923829,2.100620088,84929107
a5394977,issue1125.jl,8.479136636,839475582,0.347696228,14057889,10.204794391,1360293868,0.633986104,25533744
a5394977,keys_with_punctuation.jl,8.527054368,839495438,0.348213605,14057890,35.033410704,4572817878,2.200950888,85753330
a5394977,jitter.jl,8.530909459,839492094,0.346432236,14057889,31.820951777,4089693377,2.283827143,76649186
a5394977,lab_gradient.jl,8.545796262,839479806,0.347799046,14057889,10.048034664,1337218933,0.689730298,25252267
a5394977,label_size.jl,8.57847267,839480974,0.345161076,14057890,11.340388571,1500537959,0.69205615,28248458
a5394977,labels_corners.jl,8.479187331,839477630,0.346128589,14057889,11.348819871,1514166632,0.717076932,28515995
a5394977,labels.jl,8.588375233,839479806,0.343213079,14057889,35.510475287,4744649279,2.239026793,99213324
a5394977,layer_data.jl,8.523081027,839479806,0.343776293,14057889,31.144029927,4066288955,2.273931764,76384233
a5394977,layer_guide.jl,8.573927945,839475582,0.35283891,14057889,31.078671968,4086103037,2.060543275,76786130
a5394977,layer_leak.jl,8.624503766,839477758,0.351797337,14057889,38.016826691,4895718603,2.336369348,91781889
a5394977,layer_order.jl,8.47834317,839477758,0.340637471,14057889,31.06331031,4082369818,2.001341749,76792528
a5394977,layer_point_default.jl,8.58787116,839477918,0.346735436,14057891,30.727171995,4087229845,1.947645993,76832549
a5394977,layer_themes.jl,8.532533399,839494270,0.350956204,14057889,30.766550071,4039878306,2.060086667,75953280
a5394977,layered_subplots.jl,8.607062013,839475582,0.345964348,14057889,33.583623566,4389082330,2.096444629,82667191
a5394977,levels.jl,8.615901547,839476750,0.34859859,14057890,31.924590992,4239563783,2.000793914,79540654
a5394977,line_histogram.jl,8.544277986,839475582,0.342201468,14057889,38.658604006,4819406006,2.787136111,90320638
a5394977,line_linestyle.jl,8.608775762,839495438,0.349196796,14057890,9.310251438,1282780587,0.507904051,24230220
a5394977,log10_scale_range.jl,8.692243025,839475582,0.347499641,14057889,30.686567781,4085557174,1.966808131,76822857
a5394977,matrix_lines.jl,8.551618664,839477758,0.343695629,14057889,33.956447431,4390360561,2.096418539,82275785
a5394977,multi_geom_layer.jl,8.507011738,839479806,0.344839128,14057889,35.298963733,4679937389,2.211220229,87800122
a5394977,multicolumn_colorkey.jl,8.471890692,839494270,0.348401044,14057889,36.542037078,4564650956,2.619684897,85344617
a5394977,nan_skipping.jl,8.54999432,839475582,0.344766573,14057889,35.563011871,4671742784,2.218228212,87695920
a5394977,negative_positive_stacked_bar.jl,8.451775114,839479806,0.336822996,14057889,11.737165832,1548016805,0.733524005,29159003
a5394977,negative_stacked_bar.jl,8.563113142,839476750,0.351249955,14057890,10.244464201,1358127188,0.640936312,25622821
a5394977,noticks.jl,8.507894383,839480974,0.341810669,14057890,27.318026728,3748429979,1.869032836,70559429
a5394977,ordered_line.jl,8.448420168,839499662,0.339630111,14057890,31.316997023,4120644557,2.097918029,77398337
a5394977,percent.jl,8.546219077,839479806,0.347332352,14057889,31.451848883,4165374133,1.960267728,78298616
a5394977,point_color_categorical.jl,8.617483592,839475582,0.347374374,14057889,35.282304063,4574574163,2.174905055,85789570
a5394977,point_color_explicit.jl,8.613300605,839483150,0.345633609,14057890,31.029165598,4044894783,2.060528285,75999054
a5394977,point_color_numerical.jl,8.547384815,839494430,0.341917722,14057891,33.60952583,4364419595,2.143747072,81804760
a5394977,point_color_shape_size.jl,8.702362989,839475582,0.35611266,14057889,34.767713941,4520218211,2.165696684,84749324
a5394977,point_shape_categorical.jl,8.538168239,839492094,0.338276402,14057889,34.799918023,4574299240,2.185778318,85794102
a5394977,point_shape_coord.jl,8.642072902,839498494,0.34743429,14057889,9.903421293,1345673059,0.647247647,25403694
a5394977,point_shape_explicit.jl,8.555599051,839475582,0.354433857,14057889,34.849726521,4586680117,2.121271207,85978749
a5394977,point_shape_numerical.jl,8.538562648,839475582,0.352012609,14057889,35.562130313,4630021043,2.170208937,86799895
a5394977,point_size_categorical.jl,8.576161589,839475582,0.345336916,14057889,31.161685632,4131564733,1.988281905,77683280
a5394977,point_size_explicit.jl,8.601744763,839492094,0.346193106,14057889,30.816082314,4100433433,1.946242621,77052292
a5394977,point_size_numerical.jl,8.564607537,839496318,0.349878813,14057889,30.980502031,4086292694,2.007615915,76810209
a5394977,polygon.jl,8.498974416,839475582,0.348060818,14057889,31.884613605,4198972863,2.04952355,78978857
a5394977,points.jl,8.737948792,839478926,0.351624008,14057890,31.677100958,4008265482,2.326051066,75178767
a5394977,raster.jl,8.553706791,839475582,0.34026781,14057889,35.249314598,4297767038,2.416587612,80548073
a5394977,rectbin.jl,8.780310396,839500670,0.353023517,14057889,9.832348761,1321241575,0.61961405,24939411
a5394977,ribbon.jl,8.7432406,839492094,0.349350593,14057889,34.448158189,4371103842,2.476561546,82012370
a5394977,rug.jl,9.018021224,839494270,0.35598471,14057889,32.092254072,4212916130,2.026842576,79147464
a5394977,scale_alpha_continuous.jl,8.495123945,839499662,0.344249926,14057890,10.259805251,1352450100,0.562951882,25519737
a5394977,scale_color_asinh.jl,8.634153193,839478926,0.353208893,14057890,34.349685833,4369479338,2.172534127,81934116
a5394977,scale_alpha_discrete.jl,9.043175854,839475582,0.351453056,14057889,13.808638518,1722082086,0.777649946,32345422
